ADD_NUM,LF_NAME,ADDRESS,POSTAL_CD,CITY,X,Y,LONGITUDE,LATITUDE,FAC_NAM,STE_FLR_UN,PERFRMANCE,EXHBVISART,SCRN_BASSE,LIBRARY,MULTIPURP,HERITAGE,OWNERSHIP,OBJECTID
675,Ontario St,675 Ontario St,M4X 1N4,Toronto,315065.522,4836476.852,-79.3725087237,43.6701736615,Rose Avenue Junior Public School,,0,0,0,0,1,0,Owned by others,1059
304,Parliament St,304 Parliament St,M5A 3A4,Toronto,315583.679,4835241.007,-79.3661079501,43.6590421806,The Citadel,,1,0,0,0,0,0,Owned by others,1061
422,Parliament St,422 Parliament St,M5A 3A2,Toronto,315453.046,4835668.455,-79.3677193455,43.6628915361,Cabbagetown Community Arts Centre,,0,0,0,0,1,0,Owned by others,1062
488,Parliament St,488 Parliament St,M4X 1P2,Toronto,315392.472,4835880.647,-79.3684662918,43.6648023787,Flying Beaver Pubaret,,0,1,0,0,0,0,Owned by others,1065
111,Queen St E,111 Queen St E,M5C 1S2,Toronto,314907.66,4834595.332,-79.3745015026,43.6532398141,Verity,,1,0,0,0,1,1,Owned by others,1068
6,Thorncliffe Park Dr,6 Thorncliffe Park Dr,M4H 1H1,Toronto,316834.081,4840439.586,-79.3504892263,43.7058168699,Cypriot Community Centre,,0,0,0,0,1,0,Owned by others,862
1,Laird Dr,1 Laird Dr,M4G 3S8,Toronto,316053.668,4840123.764,-79.3601792694,43.702986242,All Canadian Self Storage,,0,0,0,0,1,0,Owned by others,863
190,Laird Dr,190 Laird Dr,M4G 3W2,Toronto,315754.862,4840960.906,-79.3638695178,43.7105256652,Fox and Fiddle,,1,0,0,0,0,0,Owned by others,866
49,Avenue Rd,49 Avenue Rd,M5R 2G3,Toronto,313267.937,4836548.11,-79.3947982371,43.6708380428,Ingram Gallery,,0,1,0,0,0,0,Owned by others,873
111,Avenue Rd,111 Avenue Rd,M5R 3J8,Toronto,313212.393,4836810.531,-79.3954830835,43.6732008164,The Hazelton Place,,0,0,0,0,1,0,Owned by others,874
217,Avenue Rd,217 Avenue Rd,M5R 2J3,Toronto,313101.01,4837148.206,-79.3968593754,43.6762415609,De Luca Fine Art Gallery,,0,1,0,0,0,0,Owned by others,875
243,Avenue Rd,243 Avenue Rd,M5R 2J6,Toronto,313082.44,4837232.523,-79.397088439,43.6770007164,Hare Krishna Centre,,0,0,0,0,1,0,Owned by others,876
227,Bloor St E,227 Bloor St E,M4W 1C8,Toronto,314361.124,4836567.609,-79.3812420419,43.6709999937,St. Paul's Anglican Church,,1,0,0,0,1,0,Owned by others,880
711,Bloor St E,711 Bloor St E,M4W 1J4,Toronto,315588.183,4836897.017,-79.3660195656,43.6739482474,Rosedale Heights Secondary School,,1,0,0,0,1,0,Owned by others,881
80,Bloor St W,80 Bloor St W,M5S 2V1,Toronto,313638.759,4836443.698,-79.3902018984,43.6698935128,WORKShop Inc.,Concourse level Suite C1,0,1,0,0,0,0,Owned by others,883
162,Bloor St W,162 Bloor St W,M5S 1M4,Toronto,313331.358,4836359.292,-79.3940146956,43.6691376497,Church of the Redeemer,,1,0,0,0,0,0,Owned by others,885
55,Centre Ave,55 Centre Ave,M5G 2H5,Toronto,313927.085,4834743.652,-79.3866557106,43.6545873402,Textile Museum of Canada,,0,1,0,0,0,0,Owned by others,888
93,Charles St W,93 Charles St W,,Toronto,313460.058,4836156.115,-79.3924220296,43.667307184,Isabel Bader Theatre,,1,0,0,0,0,0,Owned by others,889
200,Church St,200 Church St,M5B 1Z2,Toronto,314704.65,4834844.623,-79.3770137498,43.6554864635,St. Michael's Cathedral,,1,0,0,0,0,0,Owned by others,890
500,Church St,500 Church St,M4Y 2C8,Toronto,314420.663,4835788.96,-79.3805176002,43.663990263,Canadian Sculpture Centre,,0,1,0,0,0,0,Owned by others,893
511,Church St,511 Church St,M4Y 2C9,Toronto,314386.424,4836033.806,-79.3809378876,43.6661947577,Akasha Art Projects Gallery,Suite 200,0,1,0,0,0,0,Owned by others,894
78,Clifton Rd,78 Clifton Rd,M4T 2G2,Toronto,314064.805,4838745.945,-79.3848797888,43.690611219,Our Lady of Perpetual Help Church,,1,0,0,0,0,0,Owned by others,897
777,Bloor St W,777 Bloor St W,M6G 1L6,Toronto,311249.712,4835612.771,-79.419834019,43.662429984,Bickford Centre Theatre,,1,1,0,0,0,0,Owned by others,393
489,College St,489 College St,M6G 1A5,Toronto,312105.585,4834883.838,-79.4092354263,43.6558696332,Andy Poolhall,,1,1,0,0,0,1,Owned by others,399
722,College St,722 College St,M6G 1C4,Toronto,311287.989,4834830.554,-79.4193727903,43.6553973407,The Mod Club Theatre,,1,0,0,0,0,1,Owned by others,401
766,College St,766 College St,M6G 1C4,Toronto,311224.522,4834809.729,-79.420159859,43.6552104373,College/Shaw Branch (TPL),,1,0,0,1,1,0,City Operated,402
805,Dovercourt Rd,805 Dovercourt Rd,M6H 2X4,Toronto,310469.774,4835651.327,-79.4295071605,43.6627921305,Dovercourt House,,1,1,0,0,1,0,Owned by others,407
10,Dufferin St,10 Dufferin St,M6K 3C3,Toronto,310795.149,4832309.154,-79.4255096192,43.6327058078,Medieval Times,,1,0,0,0,1,0,City Owned,409
831,Dundas St W,831 Dundas St W,M6J 1V4,Toronto,312106.826,4834397.943,-79.4092266084,43.651496204,The Magpie Tavern,,1,0,0,0,0,0,Owned by others,411
850,Dundas St W,850 Dundas St W,M6J 1V5,Toronto,312013.33,4834422.367,-79.4103854649,43.6517169534,The Press Club,,0,1,0,0,0,0,Owned by others,412
927,Dupont St,927 Dupont St,M6H 1Z1,Toronto,310419.395,4836459.942,-79.4301228616,43.6700711199,Fighting Arts Collective,,1,0,0,0,0,0,Owned by others,418
171,East Liberty St,171 East Liberty St,M6K 3P6,Toronto,311416.742,4832934.858,-79.417795873,43.638324575,Danceology Studio,Suite 109,1,0,0,0,0,0,Owned by others,419
171,East Liberty St,171 East Liberty St,M6K 3P6,Toronto,311416.742,4832934.858,-79.417795873,43.638324575,The Floor Studio Inc.,Suite 136,0,1,0,0,0,0,Owned by others,420
909,Lake Shore Blvd W,909 Lake Shore Blvd W,M6K 3L3,Toronto,311634.138,4831935.226,-79.4151167811,43.6293330956,Molson Amphitheatre,,1,0,0,0,0,0,Owned by others,423
600,Markham St,600 Markham St,M6G 2L8,Toronto,311844.651,4835797.542,-79.4124577178,43.6640966483,Spence Gallery,,0,1,0,0,0,0,Owned by others,428
75,Kensington Ave,75 Kensington Ave,M5T 2K2,Toronto,312810.381,4834746.12,-79.4004991826,43.6546229894,Anoush Gallery,,0,1,0,0,0,0,Owned by others,591
163,King St W,163 King St W,M5H 4H2,Toronto,314059.585,4833955.521,-79.3850261723,43.6474918566,Goethe Institut,,0,1,0,0,1,0,Owned by others,592
165,King St W,165 King St W,M5H 4H2,Toronto,314055.259,4833954.001,-79.3850798232,43.6474782309,Arts on King,,0,1,0,0,0,0,Owned by others,593
260,King St W,260 King St W,M5V 1H9,Toronto,313848.287,4833951.581,-79.3876454469,43.6474590772,Royal Alexandra Theatre,,1,0,0,0,0,1,Owned by others,595
577,King St W,577 King St W,M5V 1M1,Toronto,312881.719,4833601.412,-79.3996323728,43.6443190403,Black Line Studio,,0,1,0,0,0,0,Owned by others,599
31,King's College Crcl,31 King's College Crcl,M5S 3K1,Toronto,313225.767,4835441.335,-79.3953383277,43.6608759567,"Convocation Hall, University of Toronto",,0,0,0,0,1,0,Owned by others,600
1,King's College Crcl,1 King's College Crcl,M5S 1A8,Toronto,313302.345,4835454.954,-79.3943886769,43.6609976331,Medical Science's Auditorium,,1,0,0,0,1,0,Owned by others,601
188,Lowther Ave,188 Lowther Ave,M5R 1E8,Toronto,312262.549,4836272.961,-79.4072693347,43.6683720982,Walmer Road Baptist Church (Centre Theatre),,1,0,0,0,0,1,Owned by others,603
188,Lowther Ave,188 Lowther Ave,M5R 1E8,Toronto,312262.549,4836272.961,-79.4072693347,43.6683720982,Elmore's Hall,A,1,0,0,0,1,1,Owned by others,604
953,Gerrard St E,953 Gerrard St E,M4M 1Z4,Toronto,317735.887,4836246.897,-79.3394002078,43.6680622548,Matty Eckler Community Centre,,0,0,0,0,1,0,City Owned,1156
1094,Gerrard St E,1094 Gerrard St E,M4M 2A1,Toronto,318101.327,4836469.146,-79.3348630399,43.6700562829,Riverdale Collegiate Institute,,1,0,0,0,1,0,Owned by others,1157
1432,Gerrard St E,1432 Gerrard St E,M4L 1Z6,Toronto,319128.248,4836741.566,-79.3221213246,43.67248953,Gerrard/Ashdale Branch (TPL),,0,0,0,1,0,0,City operated,1160
3200,Pharmacy Ave,3200 Pharmacy Ave,M1W 3J5,Toronto,318488.482,4850930.919,-79.3296958043,43.8002225209,Epiphany of Our Lord Catholic Church,,0,0,0,0,1,0,Owned by others,1327
390,Bamburgh Crcl,390 Bamburgh Crcl,M1W 3X3,Toronto,318958.073,4852745.798,-79.3238124386,43.8165496137,Miliken Chinese Community Church,,0,0,0,0,1,0,Owned by others,1328
390,Bamburgh Crcl,390 Bamburgh Crcl,M1W 3X3,Toronto,318958.073,4852745.798,-79.3238124386,43.8165496137,Good Shepherd Community Church,,0,0,0,0,1,0,Owned by others,1329
201,Chester Le Blvd,201 Chester Le Blvd,M1W 2K7,Toronto,318375.974,4850750.021,-79.3310985623,43.7985963155,Chester Le Community Centre,2nd Floor,0,0,0,0,1,0,Owned by others,1331
3840,Finch Ave E,3840 Finch Ave E,M1T 3T4,Toronto,320769.687,4850980.512,-79.3013451741,43.8006236994,St. Nicholas Greek Orthodox Church,,0,0,0,0,1,0,Owned by others,1333
41,Glendinning Ave,41 Glendinning Ave,M1W 3E2,Toronto,318254.832,4852220.773,-79.3325674655,43.8118368415,St. Mark's Coptic Orthodox Church,,0,0,0,0,1,0,Owned by others,1334
1150,Queen St E,1150 Queen St E,M4M 1L2,Toronto,318180.731,4835643.543,-79.3338988156,43.6626234698,Parts Gallery,,0,1,0,0,0,0,Owned by others,1177
115,Simpson Ave,115 Simpson Ave,M4K 1A1,Toronto,317053.436,4836119.774,-79.3478657366,43.6669296108,Metropolitan Community Church of Toronto,,1,0,0,0,1,0,Owned by others,1181
682,Queen St E,682 Queen St E,M4M 1G9,Toronto,316813.062,4835219.931,-79.3508664595,43.6588336107,Dark Horse Espresso Bar,,0,0,0,0,1,0,Owned by others,1182
450,Broadview Ave,450 Broadview Ave,M4K 2N1,Toronto,316590.771,4836187.266,-79.353598278,43.667535961,St. Matthew's Lawn Bowling Clubhouse,,0,0,0,0,0,1,City Owned,1185
86,Blake St,86 Blake St,M4J 3C9,Toronto,317691.67,4837022.275,-79.3399300182,43.6750424867,Eastview Community Centre,,0,0,0,0,1,0,City Owned,1186
1390,Gerrard St E,1390 Gerrard St E,M4L 1Z4,Toronto,318985.964,4836689.741,-79.3238871588,43.6720257478,GAS (Gerrard Art Space),,0,1,0,0,0,0,Owned by others,1187
87,Ravina Cres,87 Ravina Cres,M4J 3L9,Toronto,317766.647,4837462.773,-79.33898958,43.6790063539,Crow's Theatre,,1,0,0,0,0,0,Owned by others,1188
550,Broadview Ave,550 Broadview Ave,,Toronto,316510.541,4836552.089,-79.3545884819,43.6708296162,Riverdale Park East,,0,0,1,0,0,0,City Owned,1190
1,Hanson St,1 Hanson St,M4J 1G6,Toronto,319073.92,4837496.879,-79.322771888,43.67928073,Monarch Park Collegiate,,1,0,0,0,0,0,Owned by others,1192
573,Gerrard St E,573 Gerrard St E,M4M 1X9,Toronto,316624.778,4835923.066,-79.3531855143,43.6651658685,Zhong Hua Men Archway,,0,0,0,0,1,0,Owned by others,1193
15,Chisholm Ave,15 Chisholm Ave,M4C 4V1,Toronto,320672.819,4838526.571,-79.3029142456,43.6885252721,East Toronto Masonic Temple,,1,0,0,0,1,0,Owned by others,1198
105,Vanderhoof Ave,105 Vanderhoof Ave,M4G 2H7,Toronto,316083.594,4841182.477,-79.3597853951,43.7125150654,Turning Pointe Academy of Dance,,1,0,0,0,0,0,Owned by others,855
94,Laird Dr,94 Laird Dr,M4G 3V2,Toronto,315896.852,4840434.427,-79.3621186439,43.705784666,Rosedale Gym Club,,1,0,0,0,0,0,Owned by others,856
45,Willcocks St,45 Willcocks St,M5S 1C7,Toronto,312788.356,4835475.209,-79.4007609321,43.6611858361,"New College, University of Toronto (William Doo Auditorium)",,1,0,0,0,0,0,Owned by others,703
350,King St W,350 King St W,M5V 3X5,Toronto,313621.824,4833861.896,-79.3904541241,43.6466546111,Film Reference Library,4th Floor,0,0,1,0,0,0,Owned by others,704
501,Arlington Ave,501 Arlington Ave,M6C 3A4,Toronto,310189.377,4838928.78,-79.4329512861,43.6922953264,Leo Baeck Day School (South Campus),,0,0,0,0,1,0,Owned by others,705
145,Ava Rd,145 Ava Rd,M6C 1W4,Toronto,310400.28,4839355.972,-79.4303308145,43.6961388705,Cedarvale Community School,,1,0,0,0,1,0,Owned by others,706
1362,Bathurst St,1362 Bathurst St,M5R 3H7,Toronto,311452.967,4837550.344,-79.417293145,43.6798778635,Laluque Atelier Gallery,,1,0,0,0,0,0,Owned by others,708
1950,Bathurst St,1950 Bathurst St,M5P 3K9,Toronto,310808.552,4839594.853,-79.4252634693,43.6982858229,Holy Blossom Temple,,1,1,0,0,0,1,Owned by others,712
15,Cherrywood Ave,15 Cherrywood Ave,M6C 2X4,Toronto,310587.117,4838301.248,-79.4280237018,43.6866436809,Humewood Community School,,0,0,0,0,1,0,Owned by others,715
601,Christie St,601 Christie St,M6G 4C7,Toronto,310904.248,4837559.805,-79.4240981665,43.6799674261,New Adventures in Sound Art,Studio 252,0,0,0,0,0,1,Owned by others,716
911,Davenport Rd,911 Davenport Rd,M6G 2B7,Toronto,310957.979,4837035.399,-79.4234376918,43.6752466562,Roadside Attractions,,0,1,0,0,0,0,Owned by others,717
666,Eglinton Ave W,666 Eglinton Ave W,M5N 1B9,Toronto,311184.773,4840052.629,-79.4205906082,43.7024030416,Don Valley Art Club/Forest Hill Art Club,,0,1,0,0,1,0,Owned by others,719
700,Eglinton Ave W,700 Eglinton Ave W,M5N 1B9,Toronto,311167.472,4840034.363,-79.4208054796,43.7022387777,Forest Hill Branch (TPL),,0,0,0,1,0,0,City Owned,720
1016,Eglinton Ave W,1016 Eglinton Ave W,M6C 2C5,Toronto,310432.727,4839817.871,-79.4299237184,43.7002961728,Petroff Gallery,,0,1,0,0,0,0,Owned by others,723
160,Kendal Ave,160 Kendal Ave,M5R 1M3,Toronto,311956.901,4837122.389,-79.4110486592,43.6760209293,"George Brown College, Casa Loma Campus",,1,0,1,0,1,0,Owned by others,725
1246,Shaw St,1246 Shaw St,M6G 3P1,Toronto,310556.178,4836960.829,-79.428421239,43.6745786902,Davenport Branch (TPL),,1,0,0,1,1,0,City Owned,727
410,Spadina Ave,410 Spadina Ave,M5T 2G7,Toronto,312873.297,4834912.505,-79.3997166078,43.6561199406,Lonsdale Gallery,,0,1,0,0,0,0,Owned by others,728
681,St Clair Ave W,681 St Clair Ave W,M6C 1A7,Toronto,310801.48,4837734.987,-79.4253707342,43.6815451391,Mezzetta,,1,1,0,0,0,0,Owned by others,731
805,St Clair Ave W,805 St Clair Ave W,M6C 1B9,Toronto,310387.033,4837614.197,-79.430512045,43.6804610082,Ellington's Music Cafe,,1,0,0,0,0,0,Owned by others,735
328,Walmer Rd,328 Walmer Rd,M5R 2Y4,Toronto,311983.585,4837412.826,-79.4107140565,43.6786349312,Casa Loma Hunt Lodge,,0,0,0,0,1,0,City Owned,738
330,Walmer Rd,330 Walmer Rd,M5R 2Y4,Toronto,311956.052,4837490.659,-79.4110545398,43.6793357665,Casa Loma Stables,,0,0,0,0,1,0,City Owned,739
454,Avenue Rd,454 Avenue Rd,M4V 2J1,Toronto,312740.597,4838112.116,-79.4013155188,43.6849215016,Brown Community Centre,,0,0,0,0,1,0,City Owned,742
460,Avenue Rd,460 Avenue Rd,M4V 2J1,Toronto,312741.064,4838158.844,-79.4013090796,43.685342093,Avenue Road Arts School,,1,1,0,0,1,0,Owned by others,743
555,Avenue Rd,555 Avenue Rd,M4V 2J7,Toronto,312736.591,4838374.794,-79.401358259,43.687277327,Korean Consulate,,1,1,0,0,1,0,Owned by others,744
10,Clarendon Ave,10 Clarendon Ave,M4V 1H9,Toronto,312726.655,4837943.266,-79.4014907949,43.6834018425,Marcia Rafelman Fine Arts,,0,1,0,0,0,0,Owned by others,746
181,Cleveland St,181 Cleveland St,M4S 3C1,Toronto,314588.877,4840332.943,-79.3783499526,43.7048892542,Maurice Cody Community Centre,,0,0,0,0,1,0,City Owned,747
43,Gerrard St E,43 Gerrard St E,,Toronto,314539.203,4835301.559,-79.3790567334,43.6596014581,Ryerson Theatre,,1,0,0,0,0,0,Owned by others,915
44,Gerrard St E,44 Gerrard St E,M5B 1G3,Toronto,314490.778,4835325.619,-79.3796567053,43.6598185815,Ryerson Theatre School,,1,0,0,0,0,0,Owned by others,916
111,Gerrard St E,111 Gerrard St E,M5B 1G8,Toronto,314744.614,4835360.62,-79.3765087975,43.6601304906,Modern Literature and Culture Research Centre (Ryerson University),,0,0,0,0,1,0,Owned by others,918
20,Grosvenor St,20 Grosvenor St,M4Y 2V5,Toronto,314050.743,4835685.44,-79.3851060303,43.6630630377,Toronto Central YMCA,,1,0,0,0,1,0,Owned by others,922
12,Hazelton Ave,12 Hazelton Ave,M5R 2E2,Toronto,313377.595,4836591.877,-79.3934378147,43.6712306761,Gallery Gevik,,0,1,0,0,0,0,Owned by others,923
16,Hazelton Ave,16 Hazelton Ave,M5R 2E2,Toronto,313368.414,4836600.811,-79.393551525,43.6713112032,Loch Gallery,,0,1,0,0,0,0,Owned by others,924
35,Hazelton Ave,35 Hazelton Ave,M5R 2E3,Toronto,313389.209,4836665.782,-79.393289433,43.671887184,Heliconian Hall,,1,1,0,0,1,0,Owned by others,927
33,Hazelton Ave,33 Hazelton Ave,M5R 2E3,Toronto,313400.913,4836645.218,-79.393144613,43.671701943,Beckett Fine Art Ltd.,,0,1,0,0,0,0,Owned by others,928
400,Jarvis St,400 Jarvis St,M4Y 2G6,Toronto,314657.118,4835746.684,-79.3775865244,43.6636067238,Canada's National Ballet School,,1,0,0,0,1,0,Owned by others,931
404,Jarvis St,404 Jarvis St,M4Y 2G6,Toronto,314616.83,4835820.348,-79.3780847605,43.6642703443,Betty Oliphant Theatre (National Ballet School of Canada),,1,0,0,0,0,0,Owned by others,932
129,Mount Pleasant Rd,129 Mount Pleasant Rd,M4W 2S3,Toronto,314428.123,4837107.027,-79.3804018647,43.675854472,Rosedale Presbyterian Church,,1,0,0,0,1,0,Owned by others,934
100,Queen St W,100 Queen St W,M5H 2N2,Toronto,314171.528,4834548.831,-79.3836282913,43.6528307242,"City Hall, Nathan Phillips Square",,0,1,0,0,1,0,City Owned,936
111,Queen's Park,111 Queen's Park,M5S 2C7,Toronto,313371.996,4836232.27,-79.3935127552,43.6679937777,Gardiner Museum of Ceramic Art,,0,1,0,0,0,0,Owned by others,937
45,Goulding Ave,45 Goulding Ave,M2M 1K8,Toronto,311050.454,4849885.435,-79.4221433039,43.7909118892,Goulding Community Centre,,0,0,0,0,1,0,City Owned,781
36,Greenfield Ave,36 Greenfield Ave,M2N 3C8,Toronto,312049.907,4846908.065,-79.4097648302,43.764103608,Cardinal Carter Academy for the Arts,,1,0,0,0,1,0,Owned by others,782
123,Guildwood Pkwy,123 Guildwood Pkwy,M1E 4V2,Toronto,328996.403,4845031.21,-79.1993737354,43.7468515948,Guildwood Branch (TPL),,0,0,0,1,0,0,City Operated,783
349,Kenneth Ave,349 Kenneth Ave,M2N 4V9,Toronto,312043.632,4848207.16,-79.4098254553,43.7757969062,Willowdale United Church,,1,0,0,0,1,0,Owned by others,784
95,Sheppard Ave W,95 Sheppard Ave W,M2N 1M4,Toronto,311565.973,4846472.503,-79.4157808171,43.7601874175,Alliance Francaise de Toronto (North Campus),,0,1,0,0,0,0,Owned by others,789
112,Spring Garden Ave,112 Spring Garden Ave,M2N 3G3,Toronto,312334.271,4847047.953,-79.4062311268,43.7653599168,Spring Garden Baptist Church,,1,0,0,0,1,0,Owned by others,791
4950,Yonge St,4950 Yonge St,M2N 6K1,Toronto,311815.166,4846988.406,-79.4126792586,43.7648290093,Solar Stage Children's Theatre,,1,0,0,0,0,0,Owned by others,792
5040,Yonge St,5040 Yonge St,M2N 6R8,Toronto,311706.699,4847150.445,-79.4140243396,43.7662885073,Toronto Centre for the Arts,,1,0,0,0,1,0,City Owned,793
5100,Yonge St,5100 Yonge St,M2N 5V7,Toronto,311797.327,4847320.055,-79.4128964665,43.767814343,North York Civic Centre (Mel Lastman Square),,1,0,0,0,1,0,City Owned,794
5172,Yonge St,5172 Yonge St,M2N 5P6,Toronto,311654.314,4847528.82,-79.4146701949,43.7696947516,David Gibson House Museum,,0,1,0,0,0,1,City Owned,797
288,Cummer Ave,288 Cummer Ave,M2M 2E7,Toronto,312562.093,4849821.397,-79.4033615016,43.7903213251,Willowdale Pentecostal Church,,1,0,0,0,1,0,Owned by others,802
1650,Finch Ave E,1650 Finch Ave E,,Toronto,316640.098,4850180.013,-79.352682939,43.7934959391,Zion Church Cultural Centre,,1,0,0,0,1,0,City Owned,803
5801,Leslie St,5801 Leslie St,M2H 1J8,Toronto,315324.789,4850581.08,-79.36901907,43.7971257836,Hillcrest Branch (Library),,1,0,0,1,0,0,City Owned,805
120,Banbury Rd,120 Banbury Rd,M3B 2L3,Toronto,315292.189,4844549.656,-79.3695407685,43.7428359393,Banbury  Community Centre,,0,0,0,0,1,0,City Owned,808
2275,Bayview Ave,2275 Bayview Ave,M4N 3M6,Toronto,314608.283,4842808.991,-79.3780635401,43.7271765599,"Glendon Gallery and Theatre, York University",,1,1,1,0,1,0,Owned by others,812
2489,Bayview Ave,2489 Bayview Ave,M2L 1A8,Toronto,314245.365,4844483.396,-79.3825389929,43.7422532434,Canadian Film Centre,,0,0,1,0,0,0,City Owned,814
2609,Bayview Ave,2609 Bayview Ave,M2L 1B5,Toronto,314106.83,4845528.708,-79.3842414005,43.7516641252,Oriole - York Mills United Church,,1,0,0,0,0,0,Owned by others,815
2640,Bayview Ave,2640 Bayview Ave,M2L 1B7,Toronto,313977.16,4845834.179,-79.3858464251,43.7544153924,Kehillat Shaarei Torah,,1,0,0,0,0,0,Owned by others,816
19,Don Ridge Dr,19 Don Ridge Dr,M2P 1H3,Toronto,312416.366,4845006.726,-79.4052398436,43.7469851765,St. John's York Mills Anglican Church,,1,0,0,0,0,0,Owned by others,819
888,Lawrence Ave E,888 Lawrence Ave E,M3C 1P6,Toronto,317070.435,4843863.03,-79.3474787691,43.73662818,Don Mills Branch (TPL),,1,0,0,1,0,0,City Owned,823
1133,Leslie St,1133 Leslie St,M3C 2J6,Toronto,316989.744,4842721.93,-79.3485060332,43.7263580284,"Korean Cultural Centre (Community Centre, Dance Studio)",,1,0,0,0,1,0,Owned by others,824
1300,Leslie St,1300 Leslie St,M3C 2K9,Toronto,316413.083,4843325.159,-79.355647478,43.731788703,St. Bonaventure Parish Centre,,1,0,0,0,0,0,Owned by others,825
33,Overland Dr,33 Overland Dr,M3C 2C3,Toronto,317072.722,4843357.465,-79.3474617441,43.7320775251,Church of the Ascension,,1,0,0,0,0,0,Owned by others,829
81,Ranleigh Ave,81 Ranleigh Ave,M4N 1X2,Toronto,312838.442,4842882.932,-79.4000308624,43.7278632939,Bedford Park Community Centre,,0,0,0,0,1,0,City Owned,831
32,Distillery Lane,32 Distillery Lane,M5A 3C4,Toronto,316062.514,4834210.202,-79.360189632,43.64974766,Thompson Landry Gallery,,0,1,0,0,0,1,Owned by others,1000
585,Dundas St E,585 Dundas St E,M5A 2B7,Toronto,315919.288,4835358.466,-79.361941522,43.660085913,Regent Park Arts & Cultural Centre,,1,0,0,0,1,0,Owned by others,1002
585,Dundas St E,585 Dundas St E,M5A 2B7,Toronto,315919.288,4835358.466,-79.361941522,43.660085913,COBA Studios,Suite 130,1,0,1,0,0,0,Owned by others,1003
1,Front St E,1 Front St E,M5E 1B2,Toronto,314771.621,4833856.171,-79.3762015648,43.6465882061,Sony Centre for the Performing Arts,,1,0,0,0,0,1,City Owned,1006
45,Front St E,45 Front St E,M5E 1B3,Toronto,314914.987,4834001.122,-79.3744216986,43.6478910314,Nicholas Hoare Bookstore,,1,0,0,0,1,1,Owned by others,1008
49,Front St E,49 Front St E,M5E 1B3,Toronto,314927.012,4834010.876,-79.3742724552,43.6479786659,Down One Lounge,,1,0,0,0,0,1,Owned by others,1009
80,Front St E,80 Front St E,M5E 1T4,Toronto,315033.441,4834179.783,-79.3729499931,43.6494976145,Rainbow Cinema Market Square,,1,1,1,0,1,0,Owned by others,1012
91,Front St E,91 Front St E,,Toronto,315119.23,4834126.748,-79.3718875593,43.6490190322,St. Lawrence Market,,0,1,0,0,1,1,City Owned,1013
95,Front St E,95 Front St E,M5E 1C2,Toronto,315150.714,4834145.772,-79.3714969414,43.6491898377,The Market Gallery,,0,1,0,0,0,1,Owned by others,1014
862,Millwood Rd,862 Millwood Rd,M4G 1W6,Toronto,315581.108,4840310.423,-79.3660390027,43.7046729781,Leaside Music Studio,,1,0,0,0,0,0,Owned by others,858
200,Hanna Rd,200 Hanna Rd,M4G 3N8,Toronto,315043.361,4841027.245,-79.3726973385,43.7111326824,Leaside High School,,1,0,0,0,1,0,Owned by others,859
110,Rumsey Rd,110 Rumsey Rd,M4G 1P2,Toronto,315489.266,4840428.18,-79.3671761729,43.7057342662,Trace Manes Park - Community Centre,,0,0,0,0,1,0,City Owned,860
29,Mc Caul St,29 Mc Caul St,M5T 1V7,Toronto,313674.778,4834378.221,-79.3897892427,43.6513012409,Beaver Hall Gallery,,1,1,0,0,0,0,Owned by others,606
131,Mc Caul St,131 Mc Caul St,M5T 1W3,Toronto,313552.84,4834744.554,-79.3912949983,43.6546000665,St. Patrick's Church,,1,0,0,0,1,0,Owned by others,609
560,Palmerston Ave,560 Palmerston Ave,M6G 2P7,Toronto,311705.006,4835909.138,-79.4141879325,43.6651023026,Palmerston Branch / Theatre (TPL),,1,0,0,1,1,0,City Operated,611
843,Palmerston Ave,843 Palmerston Ave,M6G 2R8,Toronto,311583.75,4836610.717,-79.415682488,43.6714185741,St. Alban's Boys' and Girls' Club,,0,0,0,0,1,0,City Owned,612
70,Peter St,70 Peter St,M5V 2G5,Toronto,313450.636,4833817.649,-79.3925768496,43.6462584175,Second City Training Centre (John Candy Box Theatre),,1,0,0,0,0,0,Owned by others,613
107,Portland St,107 Portland St,M5V 2N3,Toronto,312835.079,4833710.377,-79.4002088473,43.6453003221,Jimmy's Coffee,,0,1,0,0,0,0,Owned by others,615
370,Queen St W,370 Queen St W,M5V 2A2,Toronto,313183.768,4834133.917,-79.3958799534,43.6491083897,Horseshoe Tavern,,1,0,0,0,0,1,Owned by others,619
408,Queen St W,408 Queen St W,M5V 2A7,Toronto,313039.06,4834094.877,-79.3976744219,43.6487587046,The Cameron House,,1,1,0,0,1,1,Owned by others,620
489,Queen St W,489 Queen St W,M5V 2B4,Toronto,312996.116,4834033.926,-79.3982077163,43.6482105893,City Dance Corps,3rd Floor,1,0,0,0,0,1,Owned by others,622
510,Queen St W,510 Queen St W,M5V 2B3,Toronto,312731.361,4834002.296,-79.401486788,43.647920206,The Velvet Underground,,1,0,0,0,0,0,Owned by others,624
570,Queen St W,570 Queen St W,M5V 2B5,Toronto,312559.779,4833958.295,-79.4036175071,43.6475344215,Boulevard Interiors,,0,1,0,0,0,0,Owned by others,627
990,Queen St W,990 Queen St W,M6J 1H1,Toronto,311373.631,4833616.089,-79.4183253814,43.6444655551,Ontario Crafts Council Gallery,,0,1,0,0,0,0,Owned by others,475
